loss,accuracy,auc,sensitivity,val_loss,val_accuracy,val_auc,val_sensitivity
0.7253738045692444,0.534401535987854,0.4874117970466614,0.0,0.6938462257385254,0.43968871235847473,0.41543757915496826,0.0
0.7252745628356934,0.5353440046310425,0.49495577812194824,0.0,0.6942393183708191,0.43968871235847473,0.43365904688835144,0.0
0.7252581119537354,0.5353440046310425,0.511932909488678,0.0,0.6944928169250488,0.43968871235847473,0.4359021782875061,0.0
0.7252547740936279,0.534401535987854,0.49377018213272095,0.03651115670800209,0.6945930123329163,0.43968871235847473,0.436854749917984,0.0
0.7252241969108582,0.5353440046310425,0.4963664412498474,0.0,0.6950867772102356,0.43968871235847473,0.42189037799835205,0.0
0.7251522541046143,0.5353440046310425,0.5298724174499512,0.0,0.6950360536575317,0.43968871235847473,0.4235496520996094,0.0
0.7251361608505249,0.5353440046310425,0.5073350667953491,0.0,0.6954538822174072,0.4319066107273102,0.4011492133140564,0.0069444444961845875
0.7250543832778931,0.5438265800476074,0.5042781829833984,0.11561866104602814,0.6962590217590332,0.43968871235847473,0.4189712405204773,0.0069444444961845875
0.7249630093574524,0.5362865328788757,0.5087546110153198,0.08722109347581863,0.6953606009483337,0.4474708139896393,0.39970502257347107,0.2013888955116272
0.7249768376350403,0.5466541051864624,0.5311634540557861,0.409736305475235,0.6952400207519531,0.4163424074649811,0.40843167901039124,0.3541666567325592
0.7249048948287964,0.5381715297698975,0.5128024816513062,0.35091277956962585,0.6960431933403015,0.4280155599117279,0.4294186234474182,0.3333333432674408
0.7247701287269592,0.534401535987854,0.5258138179779053,0.38742393255233765,0.696498692035675,0.40856030583381653,0.4233960211277008,0.3402777910232544
0.7246763706207275,0.5466541051864624,0.5245317816734314,0.45233264565467834,0.6963587403297424,0.42412450909614563,0.4175577461719513,0.375
0.7246589064598083,0.5466541051864624,0.5255192518234253,0.4685598313808441,0.6960389018058777,0.4280155599117279,0.4393436312675476,0.3819444477558136
0.7244343757629395,0.5466541051864624,0.5281422138214111,0.4746450185775757,0.6968000531196594,0.43579766154289246,0.42142945528030396,0.3958333432674408
0.7245851159095764,0.5438265800476074,0.5061298608779907,0.4401622712612152,0.6974078416824341,0.4280155599117279,0.42447149753570557,0.3819444477558136
0.7243300676345825,0.5447691082954407,0.5168896317481995,0.4482758641242981,0.6975857019424438,0.4319066107273102,0.42628443241119385,0.3888888955116272
0.7240996360778809,0.5485391020774841,0.5196661949157715,0.48073023557662964,0.698037326335907,0.43579766154289246,0.4270833134651184,0.3958333432674408
0.7240169644355774,0.5457115769386292,0.5212267637252808,0.4787018299102783,0.6994703412055969,0.4280155599117279,0.40843164920806885,0.3819444477558136
0.723842442035675,0.5466541051864624,0.5148612260818481,0.4685598313808441,0.6993446350097656,0.43579766154289246,0.42536258697509766,0.3958333432674408
0.7238322496414185,0.5409990549087524,0.5271316170692444,0.4746450185775757,0.6999222040176392,0.4280155599117279,0.4175885319709778,0.3819444477558136
